NameYear,Name,Pos,Age,TeamOrTot,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,ID,Team,SalClean,SalNorm
Daniel_Gafford_2021,Daniel Gafford,C,23,WAS,72,53,20.1,4.0,5.7,.693,0.0,0.0,.000,4.0,5.7,.695,.693,1.5,2.1,.699,2.2,3.5,5.7,0.9,0.4,1.4,0.9,2.4,9.4,.002,7.3,5.8,1.6,0.5,19.0,1.6,.372,1.1,12.1,4.4,21.8,1.0,12.0,15.6,.708,16.7,1.3,6.0,.198,"$1,782,621",/players/g/gaffoda01.html,WAS,1.782621,
Danilo_Gallinari_2021,Danilo Gallinari,PF,33,ATL,66,18,25.3,3.9,9.0,.434,1.7,4.5,.381,2.2,4.6,.485,.528,2.1,2.4,.904,0.5,4.1,4.7,1.5,0.4,0.2,0.6,1.4,11.7,.492,8.5,0.6,-0.2,-1.2,17.8,0.8,.261,1.0,2.3,2.8,14.3,0.8,5.4,10.1,.579,18.4,0.8,3.6,.105,"$20,475,000",/players/g/gallida01.html,ATL,20.475,
Langston_Galloway_2021,Langston Galloway,SG,30,TOT,7,0,15.3,0.9,3.7,.231,0.3,2.3,.125,0.6,1.4,.400,.269,0.0,0.0,,0.4,2.1,2.6,1.7,0.1,0.0,0.9,1.0,2.0,.615,13.7,0.0,-9.8,-1.8,14.7,0.1,.000,-8.0,3.1,-0.3,0.7,0.4,18.8,9.0,.269,12.8,-0.2,-0.2,-0.100,,/players/g/gallola01.html,MIL,,
Darius_Garland_2021,Darius Garland,PG,22,CLE,68,68,35.7,8.0,17.3,.462,2.6,6.7,.383,5.4,10.6,.512,.536,3.2,3.5,.892,0.6,2.7,3.3,8.6,1.3,0.1,3.6,1.7,21.7,.387,39.9,0.3,2.6,-0.8,8.2,2.5,.205,3.4,1.8,3.8,19.0,1.8,16.2,5.1,.576,27.8,2.8,6.3,.125,"$7,040,880",/players/g/garlada01.html,CLE,7.04088,
Marcus_Garrett_2021,Marcus Garrett,SG,23,MIA,12,0,10.7,0.4,1.8,.238,0.1,0.3,.250,0.3,1.4,.235,.262,0.2,0.4,.400,0.8,1.2,1.9,0.6,0.4,0.3,0.2,1.3,1.1,.190,7.0,2.5,-5.4,1.0,12.2,0.2,.238,-6.4,8.1,-0.1,4.7,2.0,7.9,10.2,.280,8.8,-0.1,0.1,.032,,/players/g/garrema01.html,MIA,,
Usman_Garuba_2021,Usman Garuba,PF,19,HOU,24,2,10.0,0.8,1.8,.432,0.2,0.8,.250,0.6,1.0,.583,.489,0.2,0.3,.714,0.9,2.6,3.5,0.7,0.4,0.5,0.3,1.2,2.0,.455,9.6,4.1,-0.9,0.9,28.7,0.3,.159,-1.8,9.6,0.2,12.9,2.0,11.3,19.1,.510,9.4,0.1,0.5,.105,"$2,353,320",/players/g/garubus01.html,HOU,2.35332,
Luka_Garza_2021,Luka Garza,C,23,DET,32,5,12.2,2.1,4.6,.449,0.5,1.5,.327,1.6,3.1,.510,.503,1.2,1.9,.623,1.8,1.3,3.1,0.6,0.3,0.2,0.6,1.7,5.8,.333,8.3,1.4,-2.5,-2.0,12.3,0.2,.415,-0.5,15.3,0.5,15.6,1.1,9.4,13.9,.535,21.1,-0.1,0.8,.093,"$925,258",/players/g/garzalu01.html,DET,0.925258,
Rudy_Gay_2021,Rudy Gay,PF,35,UTA,55,1,18.9,2.9,6.9,.414,1.3,3.7,.345,1.6,3.2,.494,.507,1.1,1.4,.785,1.0,3.4,4.4,1.0,0.5,0.3,0.9,1.7,8.1,.536,7.8,1.6,-1.0,-0.3,19.1,1.3,.208,-0.7,6.0,0.8,13.0,1.2,10.2,12.8,.539,19.3,0.3,2.1,.097,"$5,890,000",/players/g/gayru01.html,UTA,5.89,
Paul_George_2021,Paul George,SF,31,LAC,31,31,34.7,8.6,20.5,.421,2.9,8.3,.354,5.7,12.2,.467,.493,4.1,4.8,.858,0.4,6.5,6.9,5.7,2.2,0.4,4.1,2.4,24.3,.404,28.1,1.0,3.6,1.9,19.2,1.9,.233,1.7,1.2,-0.6,18.6,3.0,15.2,10.5,.538,33.7,1.5,1.3,.057,"$39,344,970",/players/g/georgpa01.html,LAC,39.34497,
Taj_Gibson_2021,Taj Gibson,C,36,NYK,52,4,18.2,1.7,3.2,.518,0.3,0.7,.395,1.4,2.5,.555,.563,0.8,1.0,.808,1.7,2.7,4.4,0.6,0.4,0.8,0.5,2.6,4.4,.229,4.9,4.2,-2.0,1.0,16.3,1.2,.313,-3.0,9.8,1.4,12.0,1.2,12.5,13.0,.606,10.0,0.0,2.7,.135,"$4,910,000",/players/g/gibsota01.html,NYK,4.91,
Josh_Giddey_2021,Josh Giddey,SG,19,OKC,54,54,31.5,5.2,12.4,.419,1.0,3.9,.263,4.2,8.5,.492,.461,1.0,1.5,.709,1.8,6.0,7.8,6.4,0.9,0.4,3.2,1.6,12.5,.318,32.3,1.1,-1.0,0.3,19.8,1.7,.118,-1.2,5.8,-1.3,13.3,1.5,19.5,12.7,.478,22.2,0.4,0.4,.010,"$5,988,000",/players/g/giddejo01.html,OKC,5.988,
Shai_Gilgeous-Alexander_2021,Shai Gilgeous-Alexander,PG,23,OKC,56,56,34.7,8.5,18.8,.453,1.6,5.3,.300,6.9,13.5,.514,.496,5.9,7.2,.810,0.7,4.3,5.0,5.9,1.3,0.8,2.8,2.5,24.5,.282,31.1,2.2,3.4,0.5,13.0,1.8,.385,2.9,1.9,2.8,20.9,1.8,11.1,7.4,.557,30.8,2.7,4.6,.113,"$5,495,532",/players/g/gilgesh01.html,OKC,5.495532,
Anthony_Gill_2021,Anthony Gill,PF,29,WAS,44,0,10.5,1.4,2.5,.569,0.3,0.6,.538,1.1,1.9,.578,.633,1.0,1.2,.808,0.8,1.2,1.9,0.6,0.1,0.3,0.4,1.3,4.1,.239,8.3,2.0,-1.9,-1.3,12.2,0.2,.477,-0.6,8.0,1.1,14.7,0.5,12.0,10.2,.682,14.4,0.0,1.4,.140,"$1,517,981",/players/g/gillan01.html,WAS,1.517981,
Freddie_Gillespie_2021,Freddie Gillespie,PF,24,ORL,9,2,13.2,1.0,2.4,.409,0.0,0.1,.000,1.0,2.3,.429,.409,0.3,0.8,.429,1.4,2.6,4.0,0.6,0.3,1.0,0.6,2.0,2.3,.045,5.9,6.9,-4.6,1.0,20.5,0.2,.318,-5.6,11.5,-0.1,9.5,1.2,16.6,16.0,.419,10.9,-0.1,0.1,.049,,/players/g/gillefr01.html,ORL,,
Rudy_Gobert_2021,Rudy Gobert,C,29,UTA,66,66,32.1,5.5,7.7,.713,0.0,0.1,.000,5.5,7.6,.718,.713,4.6,6.7,.690,3.7,11.0,14.7,1.1,0.7,2.1,1.8,2.7,15.6,.008,5.1,5.7,4.6,1.7,36.3,4.3,.864,2.9,12.9,7.3,24.7,1.0,14.5,25.0,.732,16.9,3.6,11.7,.264,"$35,344,828",/players/g/goberru01.html,UTA,35.344828,
Brandon_Goodwin_2021,Brandon Goodwin,PG,26,CLE,36,5,13.9,1.8,4.3,.416,0.5,1.5,.345,1.3,2.8,.455,.477,0.7,1.1,.632,0.4,1.5,1.9,2.5,0.7,0.0,1.0,1.1,4.8,.357,26.0,0.2,-1.6,1.1,11.4,0.7,.247,-2.6,3.1,0.1,11.8,2.5,17.4,7.4,.501,18.2,0.1,0.7,.069,,/players/g/goodwbr01.html,CLE,,
Jordan_Goodwin_2021,Jordan Goodwin,SG,23,WAS,2,0,3.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,.333,0.0,0.0,-34.1,-9.4,18.2,0.0,.000,-24.7,0.0,-0.1,-20.4,0.0,0.0,9.2,.000,22.2,0.0,-0.1,-0.533,,/players/g/goodwjo01.html,WAS,,
Aaron_Gordon_2021,Aaron Gordon,PF,26,DEN,75,75,31.7,5.8,11.1,.520,1.2,3.5,.335,4.6,7.7,.605,.573,2.3,3.1,.743,1.7,4.2,5.9,2.5,0.6,0.6,1.8,2.0,15.0,.312,11.6,1.7,-0.6,-1.1,14.3,2.0,.276,0.5,6.1,3.2,15.3,0.9,12.5,10.3,.602,19.7,0.9,5.2,.105,"$16,409,091",/players/g/gordoaa01.html,DEN,16.409091,
Eric_Gordon_2021,Eric Gordon,SG,33,HOU,57,46,29.3,4.7,9.9,.475,2.2,5.3,.412,2.5,4.6,.548,.585,1.8,2.4,.778,0.3,1.7,2.0,2.7,0.5,0.3,1.9,1.1,13.4,.534,14.1,1.0,-2.3,-2.2,6.5,-0.1,.239,-0.1,1.0,1.5,12.1,0.8,14.6,3.7,.614,18.6,-0.1,1.4,.040,"$18,218,818",/players/g/gordoer01.html,HOU,18.218818,
Devonte_Graham_2021,Devonte' Graham,PG,26,NOP,76,63,28.4,3.9,10.7,.363,2.5,7.4,.341,1.4,3.3,.413,.481,1.6,1.8,.843,0.5,1.8,2.3,4.2,0.9,0.2,1.4,1.3,11.9,.691,21.0,0.5,-1.0,-1.2,7.3,1.2,.172,0.2,1.9,1.6,12.1,1.6,10.7,4.5,.514,19.5,0.5,2.8,.062,"$11,000,000",/players/g/grahade01.html,NOP,11.0,
Jerami_Grant_2021,Jerami Grant,PF,27,DET,47,47,31.9,6.3,14.9,.426,1.9,5.4,.358,4.4,9.5,.465,.491,4.6,5.5,.838,0.6,3.5,4.1,2.4,0.9,1.0,1.8,2.3,19.2,.363,12.5,2.9,1.2,-0.2,12.4,1.1,.371,1.4,1.9,1.2,16.1,1.4,9.5,6.9,.556,25.7,1.2,2.3,.075,"$20,000,000",/players/g/grantje01.html,DET,20.0,
Hassani_Gravett_2021,Hassani Gravett,PG,25,ORL,8,3,21.4,2.3,4.8,.474,1.4,3.3,.423,0.9,1.5,.583,.618,0.4,0.5,.750,0.1,2.5,2.6,2.5,0.6,0.1,1.1,1.6,6.3,.684,17.0,0.5,-2.3,0.2,12.4,0.1,.105,-2.4,0.6,0.1,10.1,1.4,18.5,6.5,.629,12.3,0.0,0.3,.071,,/players/g/graveha01.html,ORL,,
Danny_Green_2021,Danny Green,SF,34,PHI,62,28,21.8,2.0,5.2,.394,1.7,4.4,.380,0.4,0.8,.469,.555,0.2,0.2,.786,0.5,2.0,2.5,1.0,1.0,0.6,0.7,1.7,5.9,.847,6.5,2.5,-0.5,0.8,10.1,1.6,.044,-1.4,2.7,0.3,9.5,2.2,12.1,6.5,.561,12.3,0.5,1.9,.067,"$10,000,000",/players/g/greenda02.html,PHI,10.0,
Draymond_Green_2021,Draymond Green,PF,31,GSW,46,44,28.9,2.9,5.6,.525,0.3,1.2,.296,2.6,4.4,.586,.556,1.3,2.0,.659,1.0,6.3,7.3,7.0,1.3,1.1,3.0,3.0,7.5,.210,32.5,3.6,3.2,4.6,23.2,2.8,.354,-1.4,3.8,0.8,14.3,2.2,31.9,13.8,.582,14.3,1.8,3.6,.131,"$24,026,712",/players/g/greendr01.html,GSW,24.026712,
Jalen_Green_2021,Jalen Green,SG,19,HOU,67,67,31.9,6.1,14.2,.426,2.3,6.8,.343,3.7,7.4,.502,.508,2.8,3.5,.797,0.5,2.9,3.4,2.6,0.7,0.3,2.0,1.5,17.3,.480,13.1,0.8,-2.9,-2.4,10.0,0.2,.247,-0.5,1.7,0.5,12.5,1.0,11.3,5.8,.547,23.7,-0.5,0.7,.015,"$8,992,200",/players/g/greenja05.html,HOU,8.9922,
JaMychal_Green_2021,JaMychal Green,PF,31,DEN,67,8,16.2,2.4,4.9,.486,0.5,1.9,.266,1.9,3.0,.621,.537,1.2,1.4,.871,1.2,3.0,4.2,0.9,0.6,0.4,0.9,2.4,6.4,.379,7.6,2.2,-1.8,0.1,19.9,1.4,.284,-2.0,8.6,1.2,14.1,1.9,13.4,14.5,.587,17.2,0.0,2.7,.118,"$8,200,000",/players/g/greenja01.html,DEN,8.2,
Javonte_Green_2021,Javonte Green,SF,28,CHI,65,45,23.4,2.7,5.0,.542,0.6,1.6,.356,2.2,3.4,.625,.597,1.2,1.5,.833,1.4,2.8,4.2,0.9,1.0,0.5,0.5,2.0,7.2,.311,5.3,1.8,0.1,0.7,13.6,1.5,.295,-0.6,6.8,2.9,14.0,2.2,7.6,10.2,.637,11.5,0.8,4.4,.139,"$1,669,178",/players/g/greenja02.html,CHI,1.669178,
Jeff_Green_2021,Jeff Green,C,35,DEN,75,63,24.7,3.7,7.1,.524,0.7,2.2,.315,3.0,4.8,.620,.574,2.2,2.6,.833,0.5,2.5,3.1,1.3,0.4,0.4,0.9,2.0,10.3,.318,7.3,1.3,-2.5,-1.2,11.1,1.2,.374,-1.2,2.6,2.7,12.5,0.7,10.3,7.0,.627,16.3,-0.2,3.9,.101,"$4,500,000",/players/g/greenje02.html,DEN,4.5,
Josh_Green_2021,Josh Green,SG,21,DAL,67,3,15.5,1.9,3.8,.508,0.4,1.2,.359,1.5,2.7,.573,.563,0.5,0.7,.689,0.8,1.6,2.4,1.2,0.7,0.2,0.7,1.7,4.8,.305,11.0,1.2,-1.0,1.4,11.7,1.4,.176,-2.4,5.6,1.0,11.9,2.2,13.8,8.6,.578,13.9,0.3,2.4,.111,"$2,957,520",/players/g/greenjo02.html,DAL,2.95752,
Blake_Griffin_2021,Blake Griffin,PF,32,BRK,56,24,17.1,2.4,5.6,.425,0.7,2.6,.262,1.7,3.0,.565,.486,1.0,1.4,.724,1.1,3.0,4.1,1.9,0.5,0.3,0.6,1.7,6.4,.463,15.0,1.3,-0.6,0.1,18.6,0.9,.243,-0.6,7.0,1.2,13.7,1.4,8.2,13.0,.518,16.9,0.3,2.1,.106,"$2,641,691",/players/g/griffbl01.html,BRK,2.641691,
Quentin_Grimes_2021,Quentin Grimes,SG,21,NYK,46,6,17.1,2.1,5.1,.404,1.6,4.1,.381,0.5,1.0,.500,.557,0.3,0.4,.684,0.5,1.5,2.0,1.0,0.7,0.2,0.6,1.6,6.0,.804,8.5,1.4,-0.3,0.9,9.8,0.9,.081,-1.2,3.2,0.6,10.7,2.0,10.3,6.4,.565,15.1,0.3,1.4,.087,"$2,168,760",/players/g/grimequ01.html,NYK,2.16876,
Kyle_Guy_2021,Kyle Guy,SG,24,MIA,19,0,9.8,1.4,3.4,.400,0.7,2.1,.350,0.6,1.3,.480,.508,0.4,0.6,.667,0.2,0.7,0.9,0.9,0.4,0.1,0.7,0.6,3.9,.615,13.5,0.6,-3.4,-0.3,7.8,0.2,.185,-3.1,2.5,-0.1,9.5,1.9,15.6,5.2,.526,19.9,-0.1,0.1,.035,,/players/g/guyky01.html,MIA,,
Rui_Hachimura_2021,Rui Hachimura,PF,23,WAS,42,13,22.5,4.5,9.1,.491,1.3,2.9,.447,3.1,6.1,.512,.563,1.1,1.6,.697,0.6,3.2,3.8,1.1,0.5,0.2,0.8,1.3,11.3,.323,7.9,0.8,-1.5,-1.7,15.6,0.6,.173,0.2,3.0,0.9,14.9,1.2,7.4,9.4,.579,20.9,0.1,1.4,.073,"$4,916,160",/players/h/hachiru01.html,WAS,4.91616,
Tyrese_Haliburton_2021,Tyrese Haliburton,SG-PG,21,TOT,77,77,35.0,5.6,11.8,.473,2.1,5.1,.414,3.5,6.8,.517,.562,2.1,2.5,.842,0.8,3.2,4.0,8.2,1.7,0.6,2.6,1.6,15.3,.428,34.1,1.6,2.6,-0.1,10.3,1.8,.209,2.7,2.5,5.2,18.2,2.4,16.7,6.3,.595,19.0,3.1,7.0,.125,"$4,023,600",/players/h/halibty01.html,IND,4.0236,
Tyler_Hall_2021,Tyler Hall,SG,24,NYK,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-8.5,-0.5,0.0,0.0,,-8.1,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.007,,/players/h/hallty01.html,NYK,,
RJ_Hampton_2021,R.J. Hampton,SG,20,ORL,64,14,21.9,2.7,7.1,.383,1.0,2.9,.350,1.7,4.3,.405,.453,1.2,1.8,.641,0.4,2.7,3.0,2.5,0.7,0.2,1.4,1.6,7.6,.400,16.9,0.8,-4.1,-0.1,12.9,1.1,.256,-4.0,1.7,-1.3,8.5,1.4,14.6,7.3,.481,18.4,-0.7,-0.2,-0.005,"$2,303,040",/players/h/hamptrj01.html,ORL,2.30304,
Tim_Hardaway_Jr_2021,Tim Hardaway Jr.,SG,29,DAL,42,20,29.6,5.0,12.6,.394,2.4,7.2,.336,2.5,5.4,.473,.491,1.9,2.5,.757,0.3,3.4,3.7,2.2,0.9,0.1,0.8,1.8,14.2,.574,11.4,0.4,-0.2,0.2,12.8,1.5,.194,-0.4,1.2,0.5,12.7,1.5,5.6,7.0,.520,22.0,0.6,2.0,.077,"$21,306,816",/players/h/hardati02.html,DAL,21.306816,
James_Harden_2021,James Harden,PG-SG,32,TOT,65,65,37.2,6.3,15.3,.410,2.3,6.9,.330,4.0,8.4,.476,.485,7.2,8.2,.877,0.8,6.8,7.7,10.3,1.3,0.6,4.4,2.4,22.0,.452,40.3,1.3,4.1,0.3,19.7,2.7,.540,3.7,2.6,4.9,20.9,1.7,18.8,11.3,.583,27.2,3.7,7.6,.152,"$43,848,000",/players/h/hardeja01.html,PHI,43.848,
Maurice_Harkless_2021,Maurice Harkless,SF,28,SAC,47,24,18.4,1.8,3.9,.459,0.7,2.1,.307,1.1,1.7,.650,.544,0.4,0.6,.714,0.3,2.1,2.4,0.5,0.6,0.5,0.7,1.6,4.6,.558,3.6,2.4,-3.3,0.4,12.7,0.6,.155,-3.7,1.5,-0.1,7.7,1.6,13.8,7.1,.561,11.2,-0.3,0.5,.026,"$4,347,600",/players/h/harklma01.html,SAC,4.3476,
Jared_Harper_2021,Jared Harper,PG,24,NOP,5,0,8.6,2.8,5.2,.538,1.0,2.4,.417,1.8,2.8,.643,.635,0.8,0.8,1.000,0.4,0.0,0.4,2.8,0.8,0.2,0.4,1.0,7.4,.462,64.1,2.2,17.3,3.1,0.0,0.1,.154,14.2,5.0,0.3,36.9,4.6,6.7,2.6,.666,29.7,0.2,0.4,.422,,/players/h/harpeja01.html,NOP,,
Montrezl_Harrell_2021,Montrezl Harrell,C,28,TOT,71,3,23.1,5.0,7.8,.645,0.1,0.2,.235,5.0,7.6,.658,.649,3.0,4.2,.716,2.1,4.0,6.1,2.0,0.4,0.6,1.0,1.9,13.1,.031,13.9,2.3,3.9,0.1,18.7,1.2,.533,3.7,10.0,6.1,23.2,0.9,9.5,14.4,.680,20.2,2.4,7.3,.213,"$9,720,900",/players/h/harremo01.html,CHO,9.7209,
Gary_Harris_2021,Gary Harris,SG,27,ORL,61,30,28.4,3.9,9.1,.434,1.9,5.0,.384,2.0,4.1,.494,.539,1.4,1.6,.874,0.6,1.4,2.0,1.8,1.0,0.1,1.0,1.8,11.1,.546,9.5,0.5,-2.4,-0.4,5.3,1.0,.172,-2.0,2.2,1.1,10.9,1.6,9.3,3.7,.571,16.4,-0.2,2.2,.060,"$20,482,143",/players/h/harriga01.html,ORL,20.482143,
Joe_Harris_2021,Joe Harris,SF,30,BRK,14,14,30.2,4.0,8.9,.452,2.9,6.3,.466,1.1,2.6,.417,.617,0.4,0.4,.833,0.4,3.6,4.0,1.0,0.5,0.1,1.1,2.2,11.3,.710,4.5,0.4,-1.4,-0.5,12.8,0.2,.048,-0.9,1.3,0.3,9.6,0.8,11.2,7.2,.624,14.5,0.1,0.5,.060,"$17,357,143",/players/h/harrijo01.html,BRK,17.357143,
Tobias_Harris_2021,Tobias Harris,PF,29,PHI,73,73,34.8,6.8,14.0,.482,1.4,3.8,.367,5.4,10.2,.525,.532,2.3,2.8,.842,1.1,5.7,6.8,3.5,0.6,0.6,1.6,2.2,17.2,.269,15.9,1.5,0.0,-0.6,18.1,2.6,.198,0.6,3.4,3.0,15.9,0.9,9.5,10.9,.566,21.7,1.3,5.6,.105,"$36,000,000",/players/h/harrito02.html,PHI,36.0,
Shaquille_Harrison_2021,Shaquille Harrison,SG,28,BRK,2,0,11.5,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.0,0.0,,0.5,1.5,2.0,1.5,0.5,0.5,1.0,1.5,2.0,.333,16.6,3.9,-8.3,0.7,13.8,0.0,.000,-9.0,4.9,-0.1,4.6,2.1,25.0,9.5,.333,15.0,0.0,0.0,-0.067,,/players/h/harrish01.html,BRK,,
Josh_Hart_2021,Josh Hart,SG-SF,26,TOT,54,53,33.2,5.3,10.5,.504,1.4,3.9,.343,4.0,6.6,.601,.569,3.0,3.9,.758,1.1,6.0,7.2,4.1,1.1,0.2,2.1,2.8,14.9,.374,18.9,0.7,1.0,0.5,20.7,1.5,.371,0.5,3.7,2.8,16.1,1.7,14.7,12.0,.610,18.6,1.4,4.4,.117,"$12,000,000",/players/h/hartjo01.html,POR,12.0,
Isaiah_Hartenstein_2021,Isaiah Hartenstein,C,23,LAC,68,0,17.9,3.4,5.4,.626,0.2,0.4,.467,3.2,4.9,.640,.645,1.3,1.9,.689,1.7,3.2,4.9,2.4,0.7,1.1,1.2,2.5,8.3,.082,20.5,5.4,4.5,3.1,18.2,2.2,.361,1.4,10.5,3.3,22.0,2.0,16.5,14.5,.664,18.4,2.0,5.5,.215,"$1,729,217",/players/h/harteis01.html,LAC,1.729217,
Udonis_Haslem_2021,Udonis Haslem,C,41,MIA,13,0,6.4,1.1,2.4,.452,0.1,0.3,.250,1.0,2.1,.481,.468,0.2,0.2,1.000,0.3,1.6,1.9,0.3,0.1,0.1,0.4,1.2,2.5,.129,7.4,1.3,-7.1,-0.7,28.2,0.1,.097,-6.4,5.6,-0.1,8.6,0.6,13.4,17.1,.495,20.0,-0.1,0.1,.033,"$2,641,691",/players/h/hasleud01.html,MIA,2.641691,
Sam_Hauser_2021,Sam Hauser,SF,24,BOS,26,0,6.1,0.9,1.9,.460,0.7,1.7,.432,0.2,0.2,.667,.650,0.0,0.0,,0.2,0.9,1.1,0.4,0.0,0.1,0.1,0.3,2.5,.880,9.1,1.2,2.3,-0.3,16.0,0.2,.000,2.7,3.5,0.4,14.8,0.3,3.8,9.9,.650,14.5,0.2,0.6,.171,"$313,737",/players/h/hausesa01.html,BOS,0.313737,
Jaxson_Hayes_2021,Jaxson Hayes,C,21,NOP,70,28,20.0,3.5,5.7,.616,0.3,0.8,.351,3.2,4.9,.660,.641,2.1,2.7,.766,1.6,2.9,4.5,0.6,0.5,0.8,0.8,2.2,9.3,.143,4.7,3.8,0.2,-0.3,16.2,1.3,.472,0.6,8.9,3.7,18.5,1.2,10.1,12.5,.680,16.4,0.8,5.1,.174,"$5,348,280",/players/h/hayesja02.html,NOP,5.34828,
Killian_Hayes_2021,Killian Hayes,PG,20,DET,66,40,25.0,2.7,7.0,.383,0.7,2.5,.263,2.0,4.4,.452,.431,0.9,1.1,.770,0.5,2.6,3.2,4.2,1.2,0.5,1.7,2.8,6.9,.364,24.6,1.9,-3.5,0.8,12.0,1.5,.161,-4.3,2.2,-1.0,9.3,2.3,18.4,6.9,.461,15.7,-0.6,0.5,.014,"$5,572,680",/players/h/hayeski01.html,DET,5.57268,
Gordon_Hayward_2021,Gordon Hayward,SF,31,CHO,49,48,31.9,5.8,12.6,.459,1.8,4.5,.391,4.0,8.1,.496,.528,2.6,3.0,.846,0.8,3.8,4.6,3.6,1.0,0.4,1.7,1.7,15.9,.357,16.1,1.3,-0.7,-0.8,12.8,1.0,.241,0.1,2.5,1.9,15.1,1.4,10.6,7.6,.570,20.7,0.5,2.8,.087,"$29,900,000",/players/h/haywago01.html,CHO,29.9,
Aaron_Henry_2021,Aaron Henry,SF,22,PHI,6,0,2.8,0.2,0.8,.200,0.0,0.2,.000,0.2,0.7,.250,.200,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.3,0.3,0.3,0.3,.200,0.0,10.6,-16.5,-2.4,6.5,0.0,.000,-14.0,0.0,-0.1,-7.4,0.0,28.6,3.3,.200,18.5,-0.1,-0.1,-0.306,,/players/h/henryaa01.html,PHI,,
Juancho_Hernangomez_2021,Juancho Hernangómez,PF,26,TOT,40,9,11.1,1.1,2.7,.415,0.6,1.7,.348,0.5,0.9,.541,.528,0.5,0.9,.559,0.7,1.8,2.5,0.5,0.4,0.3,0.4,0.6,3.3,.651,6.0,2.0,-0.6,0.1,17.1,0.6,.321,-0.7,7.0,0.3,11.5,1.6,11.7,12.2,.542,13.4,0.2,0.9,.095,"$6,175,440",/players/h/hernaju01.html,UTA,6.17544,
Willy_Hernangomez_2021,Willy Hernangómez,C,27,NOP,50,8,16.8,3.4,6.5,.520,0.1,0.2,.333,3.3,6.3,.527,.526,2.2,2.8,.773,2.9,3.9,6.8,1.3,0.4,0.4,1.0,1.9,9.1,.037,11.9,2.2,0.2,-1.5,26.3,0.9,.431,1.8,18.5,2.2,22.2,1.2,11.6,22.3,.582,22.5,0.5,3.2,.180,"$2,327,220",/players/h/hernawi01.html,NOP,2.32722,
Tyler_Herro_2021,Tyler Herro,SG,22,MIA,66,10,32.6,7.6,17.0,.447,2.7,6.7,.399,4.9,10.3,.477,.525,2.9,3.3,.868,0.5,4.5,5.0,4.0,0.7,0.1,2.6,1.4,20.7,.391,20.9,0.4,0.7,-0.9,15.4,2.4,.195,1.6,1.7,1.3,16.2,1.0,12.5,8.7,.561,28.8,1.5,3.8,.084,"$4,004,280",/players/h/herroty01.html,MIA,4.00428,
Buddy_Hield_2021,Buddy Hield,SG,29,TOT,81,32,30.9,5.5,13.6,.406,3.2,8.8,.366,2.3,4.7,.482,.526,1.4,1.6,.874,0.8,3.5,4.4,2.8,0.9,0.3,1.9,2.3,15.6,.652,13.8,0.9,-1.2,-1.7,12.8,1.1,.116,0.5,2.9,0.8,12.9,1.4,11.7,7.8,.548,22.4,0.5,1.9,.036,"$22,477,273",/players/h/hieldbu01.html,IND,22.477273,
Haywood_Highsmith_2021,Haywood Highsmith,SF,25,MIA,19,1,8.6,0.8,2.4,.348,0.5,1.5,.321,0.4,0.9,.389,.446,0.1,0.3,.400,0.5,0.8,1.4,0.3,0.1,0.2,0.2,0.7,2.3,.609,5.1,1.9,-4.6,-1.3,10.9,0.2,.109,-3.3,7.1,0.0,7.0,0.6,5.9,9.0,.446,14.0,-0.1,0.1,.041,"$290,967",/players/h/highsha01.html,MIA,0.290967,
George_Hill_2021,George Hill,SG,35,MIL,54,17,23.2,2.2,5.1,.429,0.8,2.5,.306,1.4,2.6,.546,.504,1.1,1.1,.919,0.7,2.2,2.9,2.2,0.8,0.1,0.8,1.3,6.2,.487,12.4,0.5,-1.5,0.6,9.7,1.0,.225,-2.2,3.3,1.3,10.2,1.6,11.9,6.6,.552,11.7,0.1,2.3,.087,"$4,000,000",/players/h/hillge01.html,MIL,4.0,
Malcolm_Hill_2021,Malcolm Hill,SF-SG,26,TOT,19,0,11.2,1.3,2.7,.462,0.7,1.9,.361,0.6,0.8,.688,.587,0.6,0.7,.786,0.6,1.3,1.8,0.4,0.4,0.2,0.2,1.3,3.8,.692,5.0,1.2,-1.6,-0.5,12.6,0.2,.269,-1.1,5.8,0.4,12.7,1.6,4.9,9.2,.619,12.7,0.0,0.6,.126,,/players/h/hillma01.html,CHI,,
